id,name,rating,userRatingCount,formattedAddress,latitude,longitude,phone,businessStatus,primaryType,takeout,delivery,dineIn,curbsidePickup,reservable,servesLunch,servesDinner,servesBeer,servesWine,liveMusic,servesCocktails,goodForChildren,acceptsCreditCards,acceptsDebitCards,acceptsCashOnly,acceptsNfc,freeParkingLot,freeStreetParking,wheelchairAccessibleEntrance,wheelchairAccessibleRestroom,wheelchairAccessibleSeating,priceStartUSD,priceEndUSD,googleMapsUri
ChIJ0a_iMcnND4gREfizqX-LjP0,The Fish Guy,4.6,134.0,"4423 N Elston Ave, Chicago, IL 60630, USA",41.9615465,-87.73017209999999,(773) 283-7400,OPERATIONAL,market,,,,,,,,,,,,,True,True,False,True,,True,True,,,,,https://maps.google.com/?cid=18270131168759511057&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ0bBajbYsDogRhY8z-LYaZr4,Gilt Bar,4.6,1802.0,"230 W Kinzie St, Chicago, IL 60654, USA",41.889286999999996,-87.6353347,(312) 464-9544,OPERATIONAL,restaurant,True,True,True,False,True,False,True,True,True,False,True,False,True,True,False,True,False,,True,True,True,50,100,https://maps.google.com/?cid=13719682687981293445&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ0bcrUWg7DogR8MPxBQvtIDY,Taco Burrito King,4.0,1243.0,"11720 S Pulaski Rd, Alsip, IL 60803, USA",41.679628,-87.7202926,(708) 388-3400,OPERATIONAL,mexican_restaurant,True,True,True,,True,True,True,True,False,False,True,True,True,True,False,False,True,True,True,True,True,10,20,https://maps.google.com/?cid=3900377908903003120&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ0bek27YzDogRv4oVvp22VDU,Little Caesars Pizza,3.5,737.0,"2625 S Cicero Ave, Cicero, IL 60804, USA",41.843575,-87.743861,(708) 656-5357,OPERATIONAL,pizza_restaurant,True,True,False,False,False,True,True,False,False,False,False,,True,True,False,True,True,True,,,False,1,10,https://maps.google.com/?cid=3842897170669079231&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ0bGW2XHRD4gRNtPwnJzxKC8,Taku Food,4.5,65.0,"5664 N Lincoln Ave, Chicago, IL 60659, USA",41.984281599999996,-87.6975155,(773) 636-7388,OPERATIONAL,restaurant,True,True,True,False,,True,True,,,False,,True,True,True,False,True,True,True,,,,10,20,https://maps.google.com/?cid=3398231573801259830&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ0bovdggtDogRyJgynewxdN4,The Jibarito Stop,4.4,1453.0,"1646 W 18th St, Chicago, IL 60608, USA",41.857961499999995,-87.6680367,(312) 988-0585,CLOSED_TEMPORARILY,american_restaurant,True,True,True,,False,True,True,False,False,False,False,True,True,True,False,True,,,False,,,10,20,https://maps.google.com/?cid=16029491866037819592&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ0bUHYaTTD4gRScjP7B1vgcg,Wakamono,4.4,420.0,"3313 N Broadway, Chicago, IL 60657, USA",41.9424833,-87.6442806,(773) 296-6800,OPERATIONAL,japanese_restaurant,True,True,True,,True,True,True,True,True,False,True,False,True,True,False,True,,,True,True,True,30,50,https://maps.google.com/?cid=14447951253899036745&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ0c5uLLbSD4gREt5-41edUc0,Mirai Sushi,4.3,399.0,"990 N Mies Van Der Rohe Way, Chicago, IL 60611, USA",41.8998783,-87.6219376,(312) 280-9100,OPERATIONAL,sushi_restaurant,True,True,True,,True,True,True,True,True,False,True,False,True,True,False,True,,,True,,,50,100,https://maps.google.com/?cid=14794779251693248018&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ0c9DsYc1DogRfuAx09G0TM0,Starbucks,4.2,644.0,"2842 S 17th Ave, Broadview, IL 60155, USA",41.85162,-87.85288,(708) 343-9251,OPERATIONAL,coffee_shop,True,True,True,,False,True,False,False,False,False,False,True,True,True,False,True,True,True,True,True,True,1,10,https://maps.google.com/?cid=14793397689289662590&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ0cpfDQDTD4gRvU6cq3-Lu0I,Co 5 Kitchen,4.5,30.0,"5100 N Broadway, Chicago, IL 60640, USA",41.974831099999996,-87.6602111,(773) 754-0939,OPERATIONAL,vietnamese_restaurant,True,,,,,,,,,,,,,,,,,,,,,10,20,https://maps.google.com/?cid=4808590407604391613&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ0cZoYgArDogRNhA6KEBe8Gk,Chicago house of waffles,,,"3901 S King Dr, Chicago, IL 60653, USA",41.8234706,-87.6163789,,OPERATIONAL,breakfast_restaurant,,,,,,,,,,,,,,,,,,,,,,,,https://maps.google.com/?cid=7633704998038802486&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ0d8_b8zRD4gRCMyVgrc6Vtk,Mi Pueblo Two Restaurant,4.1,379.0,"2101 W Touhy Ave, Chicago, IL 60645, USA",42.0120583,-87.6832842,(773) 465-8010,OPERATIONAL,mexican_restaurant,True,True,True,,False,True,True,True,True,False,True,True,True,True,False,True,,True,True,,,10,20,https://maps.google.com/?cid=15660769314071759880&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ0dRGyezMD4gRMmmOUVve6-E,Subway,2.8,82.0,"5203 W Fullerton Ave, Chicago, IL 60639, USA",41.9237361,-87.7565874,(773) 889-7827,OPERATIONAL,sandwich_shop,True,True,True,True,False,True,True,False,False,False,False,True,True,True,False,True,,,True,True,True,10,20,https://maps.google.com/?cid=16279349761852467506&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ0dUcr0UpDogRjS6_VxdlcMI,Sharks Fish & Chicken 51st and Cottage Grove,4.0,640.0,"5048 S Cottage Grove Ave, Chicago, IL 60615, USA",41.802556599999996,-87.6071953,(773) 538-4780,OPERATIONAL,meal_takeaway,True,True,,,False,True,True,False,,False,False,,True,True,False,True,True,True,True,,,10,20,https://maps.google.com/?cid=14010809591680413325&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ0eEZbCvTD4gR2tO1ngECS6Y,Sweet Rice Chicago,4.6,305.0,"1904 N Western Ave, Chicago, IL 60647, USA",41.9160148,-87.6876581,(773) 661-2743,OPERATIONAL,asian_restaurant,True,True,True,,True,True,True,False,False,False,False,True,True,True,False,True,,True,True,True,True,10,20,https://maps.google.com/?cid=11982673439530275802&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ0eKRXFjMD4gRaT3TQ0tAbk4,Dunkin',3.8,477.0,"4851 W Belmont Ave, Chicago, IL 60641, USA",41.9386752,-87.74888729999999,(773) 777-7589,OPERATIONAL,coffee_shop,True,True,True,True,False,True,True,False,False,False,False,True,True,True,False,True,True,True,True,True,True,1,10,https://maps.google.com/?cid=5651525274401193321&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ0ergvNopDogRov01kuv9U3A,3 Angels Soul Food Llc,4.2,5.0,"2343 E 72nd St, Chicago, IL 60649, USA",41.764231099999996,-87.5673632,,OPERATIONAL,american_restaurant,True,,,,True,True,,,,False,,,True,True,False,,,,,,,,,https://maps.google.com/?cid=8094092143527067042&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ0etG6cs6DogRKnZ1lIgjHXE,Lucky Bamboo Inc,4.2,164.0,"9852 S Kedzie Ave, Evergreen Park, IL 60805, USA",41.7137823,-87.7022315,(708) 636-1868,OPERATIONAL,chinese_restaurant,True,,True,,False,True,True,False,False,False,False,,True,True,False,True,True,True,,,False,10,20,https://maps.google.com/?cid=8150709970123716138&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ0eVdSA3TD4gRhkfJIhJrI50,Grandma’s Pizza Kitchen,4.5,4.0,"1708 W Belmont Ave, Chicago, IL 60657, USA",41.9398434,-87.67154099999999,(773) 263-2395,OPERATIONAL,pizza_restaurant,True,True,True,True,,True,True,,,False,,,,True,False,,,,,,,,,https://maps.google.com/?cid=11323011613776758662&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ0f4uKAAnDogRUts1tSc4Yoo,Harold's Chicken Shack #69,3.5,54.0,"9938 S Torrence Ave, Chicago, IL 60617, USA",41.714204599999995,-87.5599723,(773) 437-4704,OPERATIONAL,restaurant,True,,,False,,True,,False,False,False,False,,True,True,False,True,True,True,,,,10,20,https://maps.google.com/?cid=9971594268146785106&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ0fCEWgApDogREI1uwqVp5Po,Beck Tamala and Calvin Gardner Future Popeyes,5.0,2.0,"Chicago, IL 60649, USA",41.784603700000005,-87.5676106,,OPERATIONAL,fast_food_restaurant,,,,,,,,,,,,,,,,,,,,,,,,https://maps.google.com/?cid=18078690964824558864&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ0fsZ4cktDogR_WQx5aBJWro,Starbucks,3.6,250.0,"3800 S Western Ave, Chicago, IL 60609, USA",41.8249,-87.68522999999999,(872) 263-9300,OPERATIONAL,coffee_shop,True,False,True,,False,True,False,False,False,False,False,,True,True,False,True,True,True,True,True,True,1,10,https://maps.google.com/?cid=13428126194347369725&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ0fYdYgAzDogRJX8_lq-CUA4,Sofia’s Bakery,3.9,7.0,"4146 S Archer Ave, Chicago, IL 60632, USA",41.818247,-87.69778960000001,(312) 502-3064,OPERATIONAL,bakery,True,,,,,,,,,,,,True,True,False,True,False,False,,False,True,,,https://maps.google.com/?cid=1031468005319474981&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ0Q-AVh86DogRfBLi-2b06Oo,Hakuna Matata,4.6,1890.0,"6035 W 95th St, Oak Lawn, IL 60453, USA",41.7194169,-87.7717016,(708) 575-0303,OPERATIONAL,middle_eastern_restaurant,True,True,True,,False,True,True,False,False,False,False,True,True,True,False,True,True,True,True,,True,10,20,https://maps.google.com/?cid=16927047922621747836&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ0QBnmd61D4gRHk7mGULGmHw,Big Bowl Chinese Express,2.2,222.0,"10000 W O'Hare Ave Terminal 5, Chicago, IL 60666, USA",41.9775069,-87.8810513,(305) 267-8510,OPERATIONAL,chinese_restaurant,True,False,True,,False,True,True,True,,False,,,True,True,False,True,,,True,,,20,30,https://maps.google.com/?cid=8978143844367748638&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ0QE3Td-zD4gRJbomSLuorG0,Nuevo China Buffet,3.9,941.0,"139 W North Ave, Northlake, IL 60164, USA",41.9048094,-87.910449,(708) 356-6686,OPERATIONAL,buffet_restaurant,True,False,True,False,False,True,True,False,False,False,False,True,True,True,False,True,True,True,True,True,True,10,20,https://maps.google.com/?cid=7902876968451226149&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ0QE8MAAtDogRgoBNsJ6wdlU,Other Half Ramova,4.0,44.0,"3520 S Halsted St, Chicago, IL 60609, USA",41.8301842,-87.6462351,,OPERATIONAL,pub,True,True,True,,,,,True,True,,True,,True,True,False,True,,True,True,True,,20,30,https://maps.google.com/?cid=6158303736084922498&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ0QEg2ozTD4gRmPO2TqwiXXs,Dodomi Sushi Rotary,4.7,323.0,"4521 N Sheridan Rd, Chicago, IL 60640, USA",41.964314699999996,-87.65436129999999,(773) 739-9129,OPERATIONAL,sushi_restaurant,True,True,True,False,True,True,True,False,False,False,False,True,True,True,False,,True,True,True,,,20,30,https://maps.google.com/?cid=8889299362949559192&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ0QP5GZQkDogRFCcSl9wbPTQ,Shark Market Fish & Chicken,5.0,1.0,"12126 Vincennes Rd #2, Blue Island, IL 60406, USA",41.6730565,-87.6738669,,OPERATIONAL,restaurant,True,,True,,,True,True,,,False,,True,True,True,False,,,,,True,,,,https://maps.google.com/?cid=3764195497792907028&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ0QyjDsItDogRuAXv4jW836E,New Archview Restaurant— The Chicago Room,4.2,1343.0,"3480 S Archer Ave, Chicago, IL 60608, USA",41.8307338,-87.67747109999999,(773) 254-4862,OPERATIONAL,restaurant,True,True,True,True,False,True,False,True,True,False,True,True,True,True,False,True,True,True,True,True,True,10,20,https://maps.google.com/?cid=11664248499539477944&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ0Rcdmp_RD4gRxAxo1uLCO8M,Susupuato Restaurant,4.4,295.0,"6161 N Broadway, Chicago, IL 60660, USA",41.9940729,-87.66002809999999,(773) 761-4710,OPERATIONAL,mexican_restaurant,True,True,True,False,True,True,True,True,False,False,True,False,True,True,False,True,,,True,True,True,20,30,https://maps.google.com/?cid=14068052140537416900&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ0Rj2FVHJD4gRf9GsGCsdDA0,Farmer's Fridge,,,"7435 W Talcott Ave, Chicago, IL 60631, USA",41.9876791,-87.8142891,(312) 229-0099,OPERATIONAL,restaurant,True,True,True,,,True,True,,,False,,,True,True,False,True,,,True,,True,,,https://maps.google.com/?cid=940158493148369279&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ0RN-Oa0xDogRmpp8WT1KVEM,Mariscos La Diabla,2.9,196.0,"4222 W 63rd St, Chicago, IL 60629, USA",41.778858799999995,-87.7286475,(773) 581-4222,OPERATIONAL,seafood_restaurant,True,True,True,,False,True,True,True,,True,True,True,True,True,False,True,True,True,True,True,True,100,,https://maps.google.com/?cid=4851584325939665562&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ0RvPDAozDogRsV-fEC4kd2c,Farmer's Fridge,,,"Located in the 1st floor near main elevators, 3440 W Fillmore St, Chicago, IL 60624, USA",41.868431,-87.713608,(312) 229-0099,OPERATIONAL,restaurant,True,,True,,,True,True,,,False,,,True,,False,,,,True,,,,,https://maps.google.com/?cid=7455467488401121201&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ0RXeqDvND4gRsdSUozFqMEk,El Rinconcito de Morelos,4.2,174.0,"3910 W North Ave, Chicago, IL 60647, USA",41.9100712,-87.724435,(773) 972-9875,OPERATIONAL,mexican_restaurant,True,,True,,,True,True,,,,,True,True,True,False,True,,,,,True,,,https://maps.google.com/?cid=5273831925081232561&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ0S84cBHTD4gRkuOPW9jWiok,7-Eleven,3.0,34.0,"957 W Armitage Ave, Chicago, IL 60614, USA",41.917884099999995,-87.6531471,(773) 348-7612,OPERATIONAL,convenience_store,,True,,False,,,,,,,,,True,True,False,True,,,True,,,,,https://maps.google.com/?cid=9910970154719634322&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ0SaixZjTD4gREOgkzu2aQ7w,Mazala Pizza by Moti River North,4.4,1790.0,"70 W Huron St, Chicago, IL 60654, USA",41.8950167,-87.6310175,(708) 847-3334,OPERATIONAL,indian_restaurant,True,True,True,True,,True,True,False,False,False,False,True,True,True,False,True,,,True,True,True,10,20,https://maps.google.com/?cid=13565856848726517776&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ0T8ttwktDogRGqYtYQWKuvU,5 Rabanitos Restaurante & Taqueria,4.5,2683.0,"1758 W 18th St, Chicago, IL 60608, USA",41.857838799999996,-87.67093,(312) 285-2710,OPERATIONAL,mexican_restaurant,True,True,True,False,True,True,True,True,True,False,True,True,True,True,False,True,,,True,True,True,20,30,https://maps.google.com/?cid=17706616640670377498&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ0TSp9T_OD4gRHi97k-sQBD4,Taco Bell,3.6,1444.0,"3511 W Devon Ave, Chicago, IL 60659, USA",41.9970314,-87.7165559,(773) 588-9712,OPERATIONAL,fast_food_restaurant,True,True,True,,,True,True,,,,,True,,True,False,True,True,True,,,,10,20,https://maps.google.com/?cid=4468715334236057374&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ0U4ICwDTD4gRyXpjQb8ovkQ,Dimo's Pizza Lincoln Square,4.4,190.0,"4647 N Lincoln Ave, Chicago, IL 60625, USA",41.966165499999995,-87.6867157,(773) 525-4580,OPERATIONAL,pizza_restaurant,True,True,True,True,True,True,True,True,True,False,True,True,True,True,False,True,,,True,,True,10,20,https://maps.google.com/?cid=4953441442055027401&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ0U61OVsrDogRTACgdlZOG9Y,Avli on The Park,4.2,732.0,"180 N Field Blvd, Chicago, IL 60601, USA",41.885351199999995,-87.6176928,(312) 600-9997,OPERATIONAL,restaurant,True,True,True,False,True,True,True,True,True,False,True,True,True,True,False,True,,,True,True,True,50,100,https://maps.google.com/?cid=15428011081752117324&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ0UCxLa4sDogRMomCwKTcXS4,Smith & Wollensky - Chicago,4.4,3368.0,"318 N State St, Chicago, IL 60654, USA",41.8879887,-87.62860599999999,(312) 670-9900,OPERATIONAL,steak_house,True,True,True,,True,True,True,True,True,False,True,False,True,True,False,True,,,True,True,True,100,,https://maps.google.com/?cid=3341069098741303602&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ0UWfrXrLD4gRa24zh_mCUcw,Papa Johns Pizza,4.4,137.0,"2620 N Narragansett Ave, Chicago, IL 60639, USA",41.92778630000001,-87.7860219,(773) 622-7272,OPERATIONAL,pizza_restaurant,True,True,,,False,True,True,False,False,False,False,,True,True,False,True,,,True,,,10,20,https://maps.google.com/?cid=14722692665077624427&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ0UWfrXrLD4gRkXWDbTKxnkA,Subway,3.5,182.0,"2620 N Narragansett Ave B8, Chicago, IL 60639, USA",41.928028499999996,-87.78606769999999,(773) 836-1580,OPERATIONAL,sandwich_shop,True,True,True,True,False,True,True,False,False,False,False,True,True,True,False,True,True,,True,,,10,20,https://maps.google.com/?cid=4656353894891484561&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ0UZoaIw0DogRQr_x_GBJj1s,Autre Monde Cafe & Spirits,4.6,339.0,"6727 W Roosevelt Rd, Berwyn, IL 60402, USA",41.8650569,-87.79284000000001,(708) 775-8122,OPERATIONAL,mediterranean_restaurant,True,True,True,,True,,True,True,True,True,True,False,True,True,False,True,,True,True,True,True,50,100,https://maps.google.com/?cid=6597572660030455618&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ0VB79bUzDogRZ9Ve2KxOflM,Dunkin',3.8,337.0,"3955 W Ogden Ave, Chicago, IL 60623, USA",41.8509362,-87.72427750000001,(773) 475-7310,OPERATIONAL,coffee_shop,True,True,True,True,False,True,True,False,False,False,False,True,True,True,False,True,True,,True,,,1,10,https://maps.google.com/?cid=6016332656484996455&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ0VBaqmgsDogRcz-PmH0lddw,Wing Ho Inc,3.1,15.0,"244 W 26th St, Chicago, IL 60616, USA",41.845597399999996,-87.6336233,(312) 225-5623,OPERATIONAL,restaurant,True,,,,False,,,,,False,,,True,True,False,True,,,,,,20,30,https://maps.google.com/?cid=15885644481979957107&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ0VfBS10tDogR93VPEGTyeek,Uncle Ben's Grill,4.6,75.0,"456 N Damen Ave, Chicago, IL 60622, USA",41.8903499,-87.67706799999999,(312) 421-3915,OPERATIONAL,american_restaurant,True,True,True,,,True,True,,,False,,True,,True,False,True,,True,True,,,10,20,https://maps.google.com/?cid=16823744394603492855&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ0VjEsjssDogRaSMIQhqKDDU,Nonna Soluri's Italian Deli,4.6,287.0,"3142 S Morgan St, Chicago, IL 60608, USA",41.836679100000005,-87.65135889999999,(773) 247-8777,OPERATIONAL,deli,True,True,True,False,False,True,,,,False,,,True,True,False,True,,True,True,,,10,20,https://maps.google.com/?cid=3822582029112320873&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ0VpF9pO1D4gRfMsFnrlVOII,Al & Andy's Restaurant,4.5,862.0,"9724 Irving Park Rd, Schiller Park, IL 60176, USA",41.955436399999996,-87.8695426,(847) 678-3812,OPERATIONAL,restaurant,True,True,True,,True,True,True,False,False,False,False,True,True,True,False,True,True,True,True,True,True,10,20,https://maps.google.com/?cid=9383344079334919036&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ0VrcQ-ElDogRa3vGceiBk8A,Highly Flavored Chicago City Grill,4.3,78.0,"12303 S Halsted St #6429, Chicago, IL 60628, USA",41.6703617,-87.6414101,(773) 231-4105,OPERATIONAL,restaurant,True,True,True,True,,True,True,,,False,,True,True,True,False,,True,True,True,,,10,20,https://maps.google.com/?cid=13876577712199859051&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ0VvDon0tDogR0xB096fHgV4,Millennium Hall Events,4.4,83.0,"11 N Michigan Ave, Chicago, IL 60602, USA",41.882678299999995,-87.623482,(312) 521-7275,OPERATIONAL,event_venue,True,,True,,,,,,,,,,True,True,,,,,True,True,,,,https://maps.google.com/?cid=6809943635785945299&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ0VwIRPAsDogRpsaYeew9KGA,Rosati's Pizza Chicago,3.8,861.0,"1339 S Halsted St, Chicago, IL 60607, USA",41.8644032,-87.6465477,(312) 455-1211,OPERATIONAL,pizza_restaurant,True,True,True,True,True,True,True,False,False,False,False,True,True,True,False,True,True,True,True,True,True,10,20,https://maps.google.com/?cid=6928856112571139750&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ0w13W4DLD4gRyhKx5_ExNwI,Farmer's Fridge,,,"701 W North Ave, Melrose Park, IL 60160, USA",41.910205,-87.8418095,(312) 229-0099,OPERATIONAL,restaurant,True,True,True,,,True,True,,,False,,,True,True,False,True,,,True,,,,,https://maps.google.com/?cid=159651226838962890&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ0W79kCYpDogRQO-N86exzRE,Subway,4.2,187.0,"6315 S Cottage Grove Ave, Chicago, IL 60637, USA",41.7799133,-87.6055465,(872) 244-3530,OPERATIONAL,sandwich_shop,True,True,True,,False,True,True,False,False,False,False,True,True,True,False,True,,True,True,True,True,1,10,https://maps.google.com/?cid=1282876803774279488&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ0w9HKibLD4gRhP_tPfaIsM8,Spizzico Pizza & Pasta,4.3,343.0,"7446 W North Ave A, Elmwood Park, IL 60707, USA",41.909013699999996,-87.81293880000001,(708) 583-0002,OPERATIONAL,italian_restaurant,True,,True,True,False,True,True,True,True,False,False,True,True,True,False,False,False,True,True,True,True,10,20,https://maps.google.com/?cid=14965612152934498180&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ0wbW21O1D4gRumUk0ki0vLU,Chili's Grill & Bar,2.4,154.0,"Chicago O'Hare International Airport, ORD Terminal 3, 11601 W Touhy Ave Gate G10, Chicago, IL 60666, USA",41.976296999999995,-87.903733,(773) 377-7800,OPERATIONAL,restaurant,True,False,False,False,True,True,True,True,True,False,True,True,True,True,False,True,,,True,True,True,20,30,https://maps.google.com/?cid=13095540041342805434&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
ChIJ0wH3zSrSD4gRTvdZkVDvGp8,Phở Loan,4.2,233.0,"1114 W Argyle St, Chicago, IL 60640, USA",41.9733698,-87.658357,(773) 334-4500,OPERATIONAL,vietnamese_restaurant,True,True,True,,False,True,True,False,False,False,False,True,True,True,False,True,,,True,,True,10,20,https://maps.google.com/?cid=11464738930740033358&g_mp=CiVnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLkdldFBsYWNlEAIYBCAA
